time,sog,forecast_tidetech_wind_global_direction_wind_true,temperature_sea,forecast_tidetech_temperature_global_temperature_air,forecast_tidetech_wind_global_speed_wind_true,forecast_tidetech_ww3_global_height_wave
2019-12-01 00:00:00,9.9035,21.4496,29.3,26.775,7.12229,2.479
2019-12-01 00:01:00,9.645,21.58861,29.2,26.771,7.12481,2.479
2019-12-01 00:02:00,9.9,21.73796,29.2285,26.767,7.12681,2.48
2019-12-01 00:03:00,9.701,21.87677,29.2425,26.763,7.12941,2.48
2019-12-01 00:04:00,9.9005,22.02293,29.2,26.758,7.13243,2.4805
2019-12-01 00:05:00,9.85,22.17199,29.2,26.754,7.13457,2.481
2019-12-01 00:06:00,10.0445,22.32534,29.2,26.75,7.13806,2.4815
2019-12-01 00:07:00,10.2,22.47266,29.2,26.7455,7.14076,2.482
2019-12-01 00:08:00,10.0445,22.62726,29.2,26.741,7.14389,2.482
2019-12-01 00:09:00,10.06,22.77804,29.2,26.737,7.14688,2.483
2019-12-01 00:10:00,10.101,22.93238,29.2,26.7325,7.15011,2.483
2019-12-01 00:11:00,9.6955,23.08815,29.2,26.728,7.15293,2.484
2019-12-01 00:12:00,9.79,23.24379,29.2,26.724,7.15581,2.484
2019-12-01 00:13:00,10.0495,23.40299,29.2,26.7195,7.15894,2.4845
2019-12-01 00:14:00,10.208,23.56204,29.2,26.715,7.16212,2.485
2019-12-01 00:15:00,10.1,23.723,29.2,26.711,7.16602,2.4855
2019-12-01 00:16:00,10.1,23.8854,29.2,26.7065,7.16952,2.486
2019-12-01 00:17:00,10.052,24.04764,29.2,26.702,7.17308,2.486
2019-12-01 00:18:00,10.1475,24.21136,29.2,26.698,7.17623,2.487
2019-12-01 00:19:00,9.8535,24.37493,29.2,26.693,7.17945,2.487
2019-12-01 00:20:00,9.7435,24.53835,29.2,26.689,7.18272,2.488
2019-12-01 00:21:00,9.846,24.70887,29.2,26.685,7.18647,2.488
2019-12-01 00:22:00,9.9,24.94469,29.2,26.68,7.19631,2.4885
2019-12-01 00:23:00,9.8555,25.2649,29.2,26.6745,7.21408,2.489
2019-12-01 00:24:00,9.891,25.58369,29.239,26.6685,7.23318,2.489
2019-12-01 00:25:00,9.95,25.89721,29.2,26.6625,7.25229,2.49
2019-12-01 00:26:00,9.754,26.2091,29.2,26.6575,7.27162,2.49
2019-12-01 00:27:00,9.9055,26.5158,29.2,26.6515,7.29093,2.491
2019-12-01 00:28:00,10.402,26.82432,29.2,26.6455,7.3118,2.491
2019-12-01 00:29:00,10.4495,27.13287,29.145,26.6395,7.33243,2.4915
2019-12-01 00:30:00,10.505,27.43608,29.2,26.6335,7.35417,2.492
2019-12-01 00:31:00,10.6495,27.74093,29.179,26.6275,7.37634,2.4925
2019-12-01 00:32:00,10.7975,28.04055,29.17,26.6215,7.39848,2.493
2019-12-01 00:33:00,10.6895,28.34175,29.179,26.6155,7.42106,2.493
2019-12-01 00:34:00,10.1995,28.62915,29.2,26.6095,7.44356,2.494
2019-12-01 00:35:00,9.5315,28.90843,29.108,26.6045,7.46465,2.494
2019-12-01 00:36:00,8.7015,29.17838,29.15,26.599,7.48363,2.495
2019-12-01 00:37:00,8.3435,29.43365,29.123,26.594,7.5018,2.495
2019-12-01 00:38:00,8.0465,29.68671,29.15,26.5895,7.51831,2.4955
2019-12-01 00:39:00,8.2005,29.93487,29.1,26.585,7.53584,2.496
2019-12-01 00:40:00,7.841,30.17394,29.1,26.58,7.55232,2.496
2019-12-01 00:41:00,7.95,30.41524,29.2,26.576,7.56918,2.497
2019-12-01 00:42:00,7.85,30.65545,29.1625,26.571,7.58618,2.497
2019-12-01 00:43:00,7.855,30.89135,29.1325,26.567,7.60306,2.4975
2019-12-01 00:44:00,7.95,31.12299,29.1365,26.562,7.6198,2.498
2019-12-01 00:45:00,8.35,31.35485,29.1,26.5575,7.63736,2.498
2019-12-01 00:46:00,8.797,31.5881,29.1,26.553,7.65641,2.499
2019-12-01 00:47:00,9.245,31.8297,29.1605,26.5475,7.67639,2.499
2019-12-01 00:48:00,10.3015,32.06844,29.1,26.5425,7.69872,2.4995
2019-12-01 00:49:00,11.699,32.31783,29.1,26.5365,7.72517,2.5
2019-12-01 00:50:00,12.205,32.5689,29.1,26.5295,7.75384,2.5005
2019-12-01 00:51:00,12.5515,32.80593,29.1,26.5235,7.78337,2.501
2019-12-01 00:52:00,12.998,33.03611,29.1,26.5165,7.81319,2.502
2019-12-01 00:53:00,13.2,33.25442,29.198,26.51,7.84341,2.5025
2019-12-01 00:54:00,13.5985,33.4569,29.1,26.5035,7.87307,2.5035
2019-12-01 00:55:00,14.4015,33.64779,29.1,26.497,7.90129,2.504
2019-12-01 00:56:00,14.801,33.8153,29.15,26.4905,7.92877,2.505
2019-12-01 00:57:00,15.4055,33.96574,29.1,26.4855,7.95422,2.506
2019-12-01 00:58:00,15.551,34.10342,29.024,26.48,7.9768,2.507
2019-12-01 00:59:00,15.504,34.2344,29.15,26.4745,7.99886,2.508
2019-12-01 01:00:00,15.849,34.36357,29.1155,26.4695,8.02208,2.509
2019-12-01 01:01:00,15.7005,34.49603,29.15,26.464,8.0445,2.51
2019-12-01 01:02:00,15.8005,34.61787,29.1,26.4585,8.06723,2.511
2019-12-01 01:03:00,15.7,34.74016,29.1,26.4535,8.08889,2.512
2019-12-01 01:04:00,15.7,34.85889,29.1,26.4485,8.1103,2.5135
2019-12-01 01:05:00,15.6945,34.97988,29.069,26.4435,8.13203,2.5145
2019-12-01 01:06:00,15.6515,35.09619,29.1,26.438,8.15461,2.5155
2019-12-01 01:07:00,15.6,35.21471,29.1,26.4325,8.17751,2.5165
2019-12-01 01:08:00,15.701,35.3289,29.1,26.4275,8.19947,2.5175
2019-12-01 01:09:00,15.552,35.44247,29.1,26.4225,8.22145,2.5185
2019-12-01 01:10:00,15.7985,35.55341,29.1,26.4175,8.24388,2.5195
2019-12-01 01:11:00,15.643,35.66578,29.15,26.412,8.26593,2.5205
2019-12-01 01:12:00,15.7545,35.76991,29.1775,26.407,8.28783,2.5215
2019-12-01 01:13:00,15.8,35.87832,29.2,26.4015,8.30965,2.5225
2019-12-01 01:14:00,15.6005,35.98135,29.15,26.3965,8.3316,2.5235
2019-12-01 01:15:00,15.846,36.08384,29.159,26.3915,8.35359,2.5245
2019-12-01 01:16:00,15.7965,36.18026,29.1945,26.3865,8.37501,2.5255
2019-12-01 01:17:00,15.697,36.28372,29.2,26.3815,8.39664,2.5265
2019-12-01 01:18:00,15.7505,36.37986,29.2,26.376,8.41881,2.5275
2019-12-01 01:19:00,15.5,36.4748,29.2,26.371,8.4403,2.5285
2019-12-01 01:20:00,15.5495,36.56854,29.2,26.366,8.46112,2.5295
2019-12-01 01:21:00,15.6515,36.66252,29.2,26.361,8.48266,2.5305
2019-12-01 01:22:00,15.6485,36.75401,29.2,26.356,8.50462,2.5315
2019-12-01 01:23:00,15.6985,36.84435,29.2,26.351,8.5259,2.5325
2019-12-01 01:24:00,15.654,36.92954,29.242,26.346,8.54731,2.5335
2019-12-01 01:25:00,15.6015,37.01633,29.3,26.341,8.56833,2.5345
2019-12-01 01:26:00,15.5575,37.10204,29.3,26.336,8.58867,2.5355
2019-12-01 01:27:00,15.65,37.18534,29.3,26.331,8.60943,2.5365
2019-12-01 01:28:00,14.85,37.26558,29.3,26.326,8.62991,2.5375
2019-12-01 01:29:00,13.7485,37.34885,29.3,26.3215,8.6489,2.5385
2019-12-01 01:30:00,12.7985,37.43253,29.3,26.317,8.66612,2.539
2019-12-01 01:31:00,12.2485,37.51667,29.3,26.313,8.68155,2.54
2019-12-01 01:32:00,11.95,37.59991,29.3,26.309,8.69631,2.541
2019-12-01 01:33:00,11.9075,37.68146,29.3,26.305,8.71217,2.5415
2019-12-01 01:34:00,11.998,37.76672,29.3,26.301,8.72727,2.5425
2019-12-01 01:35:00,11.9045,37.84652,29.3,26.297,8.74177,2.543
2019-12-01 01:36:00,12.248,37.92719,29.293,26.293,8.75769,2.544
2019-12-01 01:37:00,12.2475,38.00242,29.3,26.2895,8.77301,2.545
2019-12-01 01:38:00,12.35,38.08141,29.3,26.286,8.78757,2.546
2019-12-01 01:39:00,12.35,38.15612,29.3,26.282,8.80292,2.5465
2019-12-01 01:40:00,12.3515,38.23003,29.3,26.278,8.81758,2.5475
2019-12-01 01:41:00,12.496,38.30677,29.3,26.274,8.83328,2.548
2019-12-01 01:42:00,12.45,38.37816,29.3,26.27,8.84837,2.549
2019-12-01 01:43:00,12.351,38.44983,29.3,26.266,8.86417,2.55
2019-12-01 01:44:00,12.35,38.52125,29.3,26.262,8.87999,2.551
2019-12-01 01:45:00,12.403,38.5919,29.3,26.258,8.89512,2.5515
2019-12-01 01:46:00,12.3965,38.6598,29.3,26.254,8.90995,2.5525
2019-12-01 01:47:00,12.205,38.72748,29.3,26.25,8.92479,2.553
2019-12-01 01:48:00,12.2505,38.79493,29.3,26.246,8.93965,2.554
2019-12-01 01:49:00,12.144,38.86167,29.2655,26.242,8.95381,2.555
2019-12-01 01:50:00,12.202,38.92668,29.3,26.238,8.96908,2.5555
2019-12-01 01:51:00,12.3,38.99099,29.3,26.234,8.98366,2.5565
2019-12-01 01:52:00,12.3555,39.05462,29.3,26.2305,8.99754,2.5575
2019-12-01 01:53:00,12.3,39.12007,29.2535,26.226,9.01105,2.558
2019-12-01 01:54:00,12.248,39.19619,29.3,26.2175,9.01693,2.559
2019-12-01 01:55:00,12.2455,39.27622,29.3,26.2085,9.02206,2.56
2019-12-01 01:56:00,12.3495,39.35214,29.3,26.1995,9.02797,2.5605
2019-12-01 01:57:00,12.309,39.42753,29.25,26.1905,9.0332,2.5615
2019-12-01 01:58:00,12.5475,39.50527,29.2585,26.1815,9.03876,2.562
2019-12-01 01:59:00,12.3985,39.57804,29.2,26.1725,9.0437,2.563
2019-12-01 02:00:00,12.4015,39.6487,29.2,26.1635,9.04904,2.564
2019-12-01 02:01:00,12.25,39.71524,29.2,26.1545,9.05516,2.565
2019-12-01 02:02:00,12.3005,39.78816,29.2,26.1455,9.06085,2.5655
2019-12-01 02:03:00,12.25,39.85412,29.2,26.1365,9.0663,2.5665
2019-12-01 02:04:00,12.4995,39.92241,29.2,26.128,9.07207,2.567
2019-12-01 02:05:00,12.5,39.9886,29.1,26.119,9.07825,2.568
2019-12-01 02:06:00,12.4955,40.04987,29.1725,26.11,9.08379,2.569
2019-12-01 02:07:00,12.45,40.11588,29.15,26.101,9.08998,2.5695
2019-12-01 02:08:00,12.4455,40.17736,29.15,26.0925,9.09625,2.5705
2019-12-01 02:09:00,12.501,40.23876,29.2,26.0835,9.10253,2.571
2019-12-01 02:10:00,12.5975,40.29564,29.166,26.075,9.10888,2.572
2019-12-01 02:11:00,12.45,40.35651,29.119,26.066,9.11447,2.573
2019-12-01 02:12:00,12.5015,40.41323,29.1,26.0575,9.12084,2.574
2019-12-01 02:13:00,12.354,40.46749,29.1,26.049,9.12689,2.5745
2019-12-01 02:14:00,12.348,40.52168,29.15,26.04,9.13294,2.5755
2019-12-01 02:15:00,12.261,40.57579,29.1,26.032,9.13901,2.576
2019-12-01 02:16:00,12.349,40.62746,29.1,26.023,9.14476,2.577
2019-12-01 02:17:00,12.3965,40.68176,29.1,26.015,9.15155,2.578
2019-12-01 02:18:00,12.348,40.73092,29.1,26.006,9.15698,2.5785
2019-12-01 02:19:00,12.497,40.77593,29.1,25.998,9.16319,2.5795
2019-12-01 02:20:00,12.404,40.82734,29.1,25.9895,9.16896,2.58
2019-12-01 02:21:00,12.262,40.87222,29.1,25.981,9.17518,2.581
2019-12-01 02:22:00,12.35,40.9191,29.167,25.973,9.18102,2.582
2019-12-01 02:23:00,12.298,40.96356,29.2,25.9645,9.18654,2.5825
2019-12-01 02:24:00,12.3985,41.00591,29.169,25.956,9.19244,2.5835
2019-12-01 02:25:00,12.25,41.04413,29.15,25.948,9.1991,2.584
2019-12-01 02:26:00,12.2105,41.08873,29.1675,25.94,9.20534,2.585
2019-12-01 02:27:00,12.3505,41.12683,29.1,25.932,9.21201,2.586
2019-12-01 02:28:00,12.2525,41.16663,29.191,25.924,9.21761,2.5865
2019-12-01 02:29:00,12.2045,41.20229,29.1565,25.915,9.22396,2.5875
2019-12-01 02:30:00,12.2485,41.23994,29.1,25.907,9.22993,2.588
2019-12-01 02:31:00,12.15,41.2755,29.12,25.899,9.23629,2.589
2019-12-01 02:32:00,12.2455,41.30868,29.1,25.8915,9.24232,2.59
2019-12-01 02:33:00,12.195,41.34182,29.165,25.884,9.24835,2.5905
2019-12-01 02:34:00,12.0965,41.37492,29.1,25.876,9.25439,2.5915
2019-12-01 02:35:00,12.1,41.40593,29.169,25.868,9.26081,2.592
2019-12-01 02:36:00,12.247,41.43689,29.2,25.86,9.26722,2.593
2019-12-01 02:37:00,12.1025,41.46318,29.15,25.852,9.27298,2.594
2019-12-01 02:38:00,12.2,41.49407,29.1,25.845,9.2794,2.5945
2019-12-01 02:39:00,12.154,41.51824,29.1615,25.837,9.28554,2.5955
2019-12-01 02:40:00,12.101,41.54469,29.142,25.829,9.29201,2.596
2019-12-01 02:41:00,12.154,41.56881,29.2,25.8215,9.29815,2.597
2019-12-01 02:42:00,12.252,41.58879,29.2,25.814,9.30504,2.598
2019-12-01 02:43:00,12.1065,41.61284,29.236,25.806,9.31118,2.5985
2019-12-01 02:44:00,12.201,41.63456,29.3,25.7985,9.317,2.5995
2019-12-01 02:45:00,12.188,41.65421,29.3,25.791,9.32318,2.6
2019-12-01 02:46:00,12.3,41.67179,29.3,25.7835,9.32975,2.601
2019-12-01 02:47:00,12.1495,41.68934,29.3,25.776,9.33631,2.602
2019-12-01 02:48:00,12.2445,41.70662,29.3,25.7685,9.34217,2.6025
2019-12-01 02:49:00,12.15,41.72389,29.3,25.761,9.34803,2.603
2019-12-01 02:50:00,12.1485,41.73909,29.3,25.754,9.35426,2.604
2019-12-01 02:51:00,12.25,41.75019,29.334,25.746,9.36124,2.605
2019-12-01 02:52:00,12.2,41.76307,29.3,25.739,9.36714,2.6055
2019-12-01 02:53:00,12.297,41.7739,29.3035,25.7315,9.37341,2.6065
2019-12-01 02:54:00,12.2985,41.78243,29.35,25.724,9.37935,2.607
2019-12-01 02:55:00,12.151,41.7912,29.3615,25.717,9.386,2.608
2019-12-01 02:56:00,12.103,41.80174,29.4,25.71,9.39157,2.609
2019-12-01 02:57:00,12.248,41.80821,29.3,25.7025,9.39789,2.6095
2019-12-01 02:58:00,12.15,41.81467,29.3,25.6955,9.4042,2.6105
2019-12-01 02:59:00,12.1005,41.81886,29.3,25.6885,9.41018,2.611
2019-12-01 03:00:00,12.147,41.82303,29.3,25.681,9.41616,2.612
2019-12-01 03:01:00,12.246,41.82518,29.3,25.674,9.42252,2.6125
2019-12-01 03:02:00,12.1665,41.82732,29.3,25.667,9.42887,2.613
2019-12-01 03:03:00,12.2,41.8272,29.356,25.66,9.43489,2.614
2019-12-01 03:04:00,12.1045,41.82707,29.3,25.653,9.44091,2.614
2019-12-01 03:05:00,12.2,41.82695,29.347,25.646,9.44693,2.615
2019-12-01 03:06:00,12.2495,41.82255,29.35,25.639,9.45299,2.6155
2019-12-01 03:07:00,12.3,41.81815,29.3,25.632,9.45905,2.616
2019-12-01 03:08:00,12.062,41.81578,29.3035,25.625,9.46474,2.617
2019-12-01 03:09:00,12.2,41.81139,29.3755,25.6185,9.4708,2.617
2019-12-01 03:10:00,12.2,41.80274,29.3,25.6115,9.4769,2.618
2019-12-01 03:11:00,12.199,41.79611,29.3,25.605,9.48263,2.6185
2019-12-01 03:12:00,12.052,41.78547,29.3,25.598,9.4891,2.619
2019-12-01 03:13:00,12.05,41.77887,29.3,25.5915,9.49483,2.62
2019-12-01 03:14:00,12.099,41.766,29.3,25.5845,9.50097,2.62
2019-12-01 03:15:00,12.25,41.7554,29.3,25.5785,9.50744,2.621
2019-12-01 03:16:00,12.1025,41.74434,29.3,25.5715,9.5125,2.6215
2019-12-01 03:17:00,11.902,41.72927,29.365,25.565,9.51831,2.622
2019-12-01 03:18:00,11.85,41.71823,29.3,25.5585,9.52338,2.623
2019-12-01 03:19:00,11.8015,41.7032,29.3,25.552,9.52919,2.623
2019-12-01 03:20:00,11.9915,41.68818,29.3,25.5455,9.535,2.624
2019-12-01 03:21:00,12.0985,41.67319,29.3,25.5395,9.54081,2.6245
2019-12-01 03:22:00,12.148,41.65821,29.3,25.533,9.54662,2.625
2019-12-01 03:23:00,12.108,41.63478,29.35,25.5265,9.55251,2.626
2019-12-01 03:24:00,12.1045,41.61761,29.35,25.5205,9.558,2.626
2019-12-01 03:25:00,12.251,41.59623,29.3255,25.5135,9.56352,2.627
2019-12-01 03:26:00,12.1025,41.57288,29.3995,25.5075,9.56942,2.6275
2019-12-01 03:27:00,12.0995,41.54956,29.3,25.5015,9.57532,2.628
2019-12-01 03:28:00,12.1075,41.52627,29.3,25.4955,9.58122,2.6285
2019-12-01 03:29:00,11.747,41.50275,29.35,25.4885,9.58642,2.629
2019-12-01 03:30:00,11.95,41.47728,29.3,25.4825,9.592,2.63
2019-12-01 03:31:00,11.801,41.4496,29.3,25.4765,9.59724,2.6305
2019-12-01 03:32:00,11.9465,41.42643,29.3,25.4705,9.60315,2.631
2019-12-01 03:33:00,11.8,41.39684,29.3,25.4645,9.60878,2.6315
2019-12-01 03:34:00,12.05,41.36926,29.3845,25.459,9.61403,2.632
2019-12-01 03:35:00,12.0035,41.3417,29.4,25.453,9.61928,2.633
2019-12-01 03:36:00,12.1,41.30997,29.35,25.4475,9.62458,2.633
2019-12-01 03:37:00,11.953,41.27828,29.35,25.4415,9.62989,2.634
2019-12-01 03:38:00,12.097,41.24466,29.378,25.4355,9.63557,2.6345
2019-12-01 03:39:00,11.85,41.215,29.3,25.4295,9.64051,2.635
2019-12-01 03:40:00,11.85,41.17922,29.3,25.424,9.64587,2.6355
2019-12-01 03:41:00,11.6445,41.14572,29.382,25.4185,9.65156,2.636
2019-12-01 03:42:00,11.65,41.11002,29.3,25.4125,9.65693,2.637
2019-12-01 03:43:00,11.8005,41.07436,29.3,25.4075,9.6623,2.637
2019-12-01 03:44:00,11.8055,41.03651,29.3,25.4015,9.66735,2.638
2019-12-01 03:45:00,11.793,40.99869,29.3,25.3965,9.6724,2.6385
2019-12-01 03:46:00,11.7505,40.96091,29.35,25.3905,9.67746,2.639
2019-12-01 03:47:00,11.8085,40.92318,29.3,25.3855,9.68252,2.6395
2019-12-01 03:48:00,11.6015,40.88325,29.3,25.3795,9.68726,2.64
2019-12-01 03:49:00,11.6545,40.84142,29.4,25.3745,9.69238,2.641
2019-12-01 03:50:00,11.998,40.79771,29.316,25.369,9.69788,2.641
2019-12-01 03:51:00,11.8495,40.75374,29.3,25.3635,9.70268,2.642
2019-12-01 03:52:00,11.8505,40.70981,29.3,25.3585,9.70749,2.6425
2019-12-01 03:53:00,11.9,40.66368,29.3175,25.3525,9.71198,2.643
2019-12-01 03:54:00,11.945,40.616,29.3,25.3475,9.71756,2.6435
2019-12-01 03:55:00,11.943,40.56806,29.3,25.342,9.72245,2.644
2019-12-01 03:56:00,11.901,40.52016,29.4,25.337,9.72733,2.645
2019-12-01 03:57:00,12.0955,40.4704,29.3655,25.3315,9.73261,2.645
2019-12-01 03:58:00,12.148,40.41845,29.3,25.3265,9.73757,2.646
2019-12-01 03:59:00,12.098,40.36655,29.35,25.3215,9.74254,2.6465
2019-12-01 04:00:00,12.0505,40.31247,29.319,25.316,9.74719,2.647
2019-12-01 04:01:00,12.149,40.25654,29.359,25.311,9.75223,2.6475
2019-12-01 04:02:00,12.3485,40.20067,29.35,25.306,9.75728,2.648
2019-12-01 04:03:00,12.15,40.14486,29.3,25.3005,9.76234,2.649
2019-12-01 04:04:00,12.1495,40.0891,29.3,25.2955,9.76741,2.649
2019-12-01 04:05:00,12.0985,40.02891,29.35,25.2905,9.77185,2.65
2019-12-01 04:06:00,12.345,39.97103,29.3435,25.2855,9.77662,2.6505
2019-12-01 04:07:00,12.197,39.90907,29.3265,25.2805,9.78146,2.651
2019-12-01 04:08:00,12.163,39.84718,29.3,25.2755,9.78631,2.6515
2019-12-01 04:09:00,12.2,39.78721,29.35,25.2705,9.79079,2.652
2019-12-01 04:10:00,12.3,39.72357,29.359,25.2655,9.79605,2.653
2019-12-01 04:11:00,12.1495,39.65961,29.35,25.261,9.80061,2.653
2019-12-01 04:12:00,12.25,39.59571,29.3,25.256,9.80519,2.654
2019-12-01 04:13:00,12.4,39.5259,29.359,25.251,9.81024,2.6545
2019-12-01 04:14:00,12.3015,39.45802,29.4,25.2465,9.81491,2.655
2019-12-01 04:15:00,12.3975,39.39205,29.326,25.2415,9.81921,2.6555
2019-12-01 04:16:00,12.248,39.43839,29.4,25.2415,9.80956,2.656
2019-12-01 04:17:00,12.45,39.53517,29.4,25.2425,9.7934,2.657
2019-12-01 04:18:00,12.446,39.636,29.4,25.2445,9.77649,2.657
2019-12-01 04:19:00,12.55,39.73718,29.4,25.2455,9.75962,2.658
2019-12-01 04:20:00,12.4025,39.83871,29.4,25.2475,9.74278,2.6585
2019-12-01 04:21:00,12.4065,39.9406,29.4,25.2485,9.72597,2.659
2019-12-01 04:22:00,12.5045,40.04283,29.4,25.2505,9.70918,2.6595
2019-12-01 04:23:00,12.404,40.14768,29.4,25.2525,9.69276,2.66
2019-12-01 04:24:00,12.4535,40.25219,29.35,25.2535,9.67495,2.661
2019-12-01 04:25:00,12.5995,40.35777,29.35,25.2555,9.65859,2.6615
2019-12-01 04:26:00,12.445,40.46304,29.393,25.2565,9.64085,2.662
2019-12-01 04:27:00,12.5445,40.57095,29.368,25.258,9.62347,2.6625
2019-12-01 04:28:00,12.3,40.67732,29.366,25.2595,9.6065,2.663
2019-12-01 04:29:00,12.3385,40.78406,29.4,25.261,9.58957,2.664
2019-12-01 04:30:00,12.3,40.89314,29.3705,25.2625,9.57229,2.664
2019-12-01 04:31:00,12.2955,40.99641,29.3,25.264,9.55547,2.665
2019-12-01 04:32:00,12.499,41.10852,29.35,25.2655,9.53859,2.6655
2019-12-01 04:33:00,12.35,41.22246,29.4,25.266,9.51996,2.666
2019-12-01 04:34:00,12.15,41.34707,29.371,25.266,9.50019,2.6665
2019-12-01 04:35:00,12.1955,41.47821,29.3,25.2645,9.47935,2.667
2019-12-01 04:36:00,12.3,41.6157,29.3,25.2625,9.45672,2.668
2019-12-01 04:37:00,12.3455,41.76445,29.3,25.259,9.4337,2.668
2019-12-01 04:38:00,11.9,41.90962,29.3375,25.255,9.41078,2.669
2019-12-01 04:39:00,11.702,42.06369,29.3165,25.25,9.38644,2.669
2019-12-01 04:40:00,11.998,42.2167,29.35,25.2445,9.36324,2.6695
2019-12-01 04:41:00,11.9555,42.37688,29.3,25.2375,9.33971,2.67
2019-12-01 04:42:00,12.096,42.53144,29.3,25.2305,9.31665,2.67
2019-12-01 04:43:00,11.8975,42.68903,29.3,25.223,9.29399,2.671
2019-12-01 04:44:00,12.302,42.84319,29.3175,25.214,9.27214,2.671
2019-12-01 04:45:00,11.6485,42.994,29.3,25.2055,9.2518,2.671
2019-12-01 04:46:00,11.512,43.13911,29.3,25.1965,9.23261,2.671
2019-12-01 04:47:00,12.1095,43.27603,29.3,25.187,9.21353,2.671
2019-12-01 04:48:00,11.61,43.42258,29.3,25.1775,9.19587,2.672
2019-12-01 04:49:00,12.2,43.56732,29.3,25.1685,9.17723,2.672
2019-12-01 04:50:00,12.1345,43.7148,29.4,25.1585,9.15828,2.672
2019-12-01 04:51:00,12.3585,43.86516,29.35,25.149,9.13974,2.672
2019-12-01 04:52:00,12.398,44.02049,29.3,25.1395,9.12054,2.672
2019-12-01 04:53:00,12.45,44.17873,29.3,25.1295,9.10175,2.672
2019-12-01 04:54:00,12.399,44.33543,29.35,25.1195,9.0834,2.672
2019-12-01 04:55:00,12.3015,44.49497,29.3,25.1095,9.06476,2.673
2019-12-01 04:56:00,12.55,44.65517,29.3,25.0995,9.04618,2.673
2019-12-01 04:57:00,12.497,44.81827,29.35,25.0895,9.02803,2.673
2019-12-01 04:58:00,12.4485,44.97979,29.3,25.08,9.0096,2.673
2019-12-01 04:59:00,12.25,45.14419,29.3,25.0705,8.99231,2.673
2019-12-01 05:00:00,12.35,45.31378,29.3,25.0605,8.97438,2.673
2019-12-01 05:01:00,12.348,45.47727,29.35,25.0505,8.95617,2.673
2019-12-01 05:02:00,12.402,45.64591,29.3,25.0405,8.93875,2.674
2019-12-01 05:03:00,12.259,45.8175,29.3,25.0305,8.92106,2.674
2019-12-01 05:04:00,12.2615,45.99194,29.3,25.0205,8.90452,2.674
2019-12-01 05:05:00,12.3985,46.16255,29.3,25.0105,8.88734,2.674
2019-12-01 05:06:00,12.349,46.3384,29.3,25.0005,8.87025,2.674
2019-12-01 05:07:00,12.3475,46.51257,29.3,24.9905,8.85359,2.674
2019-12-01 05:08:00,12.45,46.68976,29.3,24.9805,8.83667,2.674
2019-12-01 05:09:00,12.4025,46.86747,29.3,24.9705,8.82054,2.675
2019-12-01 05:10:00,12.097,47.04822,29.2735,24.9605,8.80416,2.675
2019-12-01 05:11:00,12.05,47.22725,29.3,24.95,8.7882,2.675
2019-12-01 05:12:00,12.353,47.40932,29.3,24.9405,8.77199,2.675
2019-12-01 05:13:00,12.353,47.59429,29.3,24.9295,8.75624,2.675
2019-12-01 05:14:00,12.35,47.7799,29.34,24.9195,8.74058,2.675
2019-12-01 05:15:00,12.1465,47.96399,29.329,24.9095,8.72464,2.675
2019-12-01 05:16:00,12.0995,48.15069,29.4,24.8995,8.70987,2.676
2019-12-01 05:17:00,12.1655,48.34048,29.4,24.8895,8.69487,2.676
2019-12-01 05:18:00,12.2015,48.53094,29.4,24.8795,8.67995,2.676
2019-12-01 05:19:00,12.2,48.72204,29.4,24.8695,8.66514,2.676
2019-12-01 05:20:00,12.3,48.91379,29.4,24.8595,8.65041,2.676
2019-12-01 05:21:00,12.1955,49.10619,29.35,24.849,8.63579,2.676
2019-12-01 05:22:00,12.1445,49.28665,29.3,24.8385,8.6229,2.676
2019-12-01 05:23:00,11.8535,49.44995,29.3,24.8285,8.61236,2.676
2019-12-01 05:24:00,11.8,49.61111,29.35,24.8185,8.60222,2.676
2019-12-01 05:25:00,12.0975,49.77521,29.4,24.8075,8.59183,2.676
2019-12-01 05:26:00,12.05,49.93969,29.3145,24.7975,8.5815,2.676
2019-12-01 05:27:00,12.0465,50.10201,29.3,24.787,8.57157,2.676
2019-12-01 05:28:00,12.049,50.26383,29.3,24.7765,8.56312,2.676
2019-12-01 05:29:00,11.649,50.42171,29.3,24.7665,8.55396,2.6765
2019-12-01 05:30:00,10.8065,50.57215,29.3,24.7565,8.54582,2.677
2019-12-01 05:31:00,10.403,50.72028,29.4,24.7475,8.53805,2.677
2019-12-01 05:32:00,9.3965,50.86607,29.4,24.7385,8.53066,2.677
2019-12-01 05:33:00,9.392,51.00429,29.4,24.73,8.52427,2.677
2019-12-01 05:34:00,8.55,51.1427,29.4,24.722,8.51793,2.677
2019-12-01 05:35:00,8.943,51.28133,29.5,24.714,8.51163,2.677
2019-12-01 05:36:00,10.05,51.42806,29.4195,24.706,8.50445,2.677
2019-12-01 05:37:00,10.989,51.53882,29.5,24.695,8.49137,2.677
2019-12-01 05:38:00,10.8475,51.45021,29.5,24.676,8.45644,2.677
2019-12-01 05:39:00,10.7975,51.35026,29.5,24.657,8.41956,2.677
2019-12-01 05:40:00,10.5995,51.24838,29.5,24.638,8.38412,2.677
2019-12-01 05:41:00,10.195,51.15046,29.5,24.6195,8.34878,2.677
2019-12-01 05:42:00,10.5575,51.05604,29.5,24.6015,8.31425,2.677
2019-12-01 05:43:00,10.2005,50.95814,29.416,24.5835,8.28005,2.677
